date,msft__target
2024-12-26,415.5921936035156
2024-12-27,414.0780334472656
2024-12-30,424.67724609375
2024-12-31,422.953857421875
2025-01-02,427.3868408203125
2025-01-03,426.85888671875
2025-01-06,444.4910888671875
2025-01-07,444.9991149902344
2025-01-08,442.3592834472656
2025-01-10,432.8956604003906
2025-01-13,445.4872741699219
2025-01-14,440.6358947753906
2025-01-15,413.4006042480469
2025-01-16,413.4703369140625
2025-01-17,409.3462219238281
2025-01-21,410.7906494140625
2025-01-22,411.7071228027344
2025-01-23,414.2274475097656
2025-01-24,408.1806945800781
2025-01-27,410.6412048339844
2025-01-28,409.86419677734375
2025-01-29,407.473388671875
2025-01-30,408.9676513671875
2025-01-31,406.86572265625
2025-02-03,408.07110595703125
2025-02-04,413.1814270019531
2025-02-05,415.3674621582031
2025-02-06,407.4619445800781
2025-02-07,403.2596740722656
2025-02-10,397.17083740234375
2025-02-11,398.99749755859375
2025-02-12,391.8106994628906
2025-02-13,396.26251220703125
2025-02-14,387.778076171875
2025-02-18,387.8978576660156
2025-02-19,400.2851257324219
2025-02-20,396.1627197265625
2025-02-21,392.5892639160156
2025-02-24,379.46337890625
2025-02-25,379.7528381347656
2025-02-26,382.5676574707031
2025-02-27,378.0758972167969
2025-02-28,387.84796142578125
2025-03-03,387.98773193359375
2025-03-04,382.81719970703125
2025-03-05,387.1093444824219
2025-03-06,386.131103515625
2025-03-07,390.54302978515625
2025-03-10,392.35968017578125
2025-03-11,394.4358825683594
2025-03-12,389.2554016113281
2025-03-13,389.8642578125
2025-03-14,378.1058349609375
2025-03-17,374.7021179199219
2025-03-18,381.4896545410156
2025-03-19,381.43975830078125
2025-03-20,372.42626953125
2025-03-21,359.18060302734375
2025-03-24,357.2042236328125
2025-03-25,353.9102783203125
2025-03-26,389.7744140625
2025-03-27,380.65118408203125
2025-03-28,387.7381896972656
2025-03-31,387.0993347167969
2025-04-01,385.0231628417969
2025-04-02,370.92901611328125
2025-04-03,367.1060485839844
2025-04-04,358.4619140625
2025-04-07,366.1478271484375
2025-04-08,373.7039489746094
2025-04-09,386.59027099609375
2025-04-10,391.1319580078125
2025-04-11,390.4432067871094
2025-04-14,393.31793212890625
2025-04-15,394.53570556640625
2025-04-16,424.6204528808594
2025-04-17,434.48236083984375
2025-04-21,435.3707275390625
2025-04-22,432.5159606933594
2025-04-23,432.555908203125
2025-04-24,437.3670654296875
2025-04-25,437.9260559082031
2025-04-28,448.4367370605469
2025-04-29,448.3169860839844
2025-04-30,452.1099853515625
2025-05-01,453.1300048828125
2025-05-02,454.2699890136719
2025-05-05,458.8699951171875
2025-05-06,458.1700134277344
2025-05-07,452.57000732421875
2025-05-08,454.8599853515625
2025-05-09,450.17999267578125
2025-05-12,460.69000244140625
2025-05-13,457.3599853515625
2025-05-14,458.67999267578125
2025-05-15,460.3599853515625
2025-05-16,461.9700012207031
2025-05-19,462.9700012207031
2025-05-20,463.8699951171875
2025-05-21,467.67999267578125
2025-05-22,470.3800048828125
2025-05-23,472.75
2025-05-27,470.9200134277344
2025-05-28,472.6199951171875
2025-05-29,478.8699951171875
2025-05-30,474.9599914550781
2025-06-02,
2025-06-03,
2025-06-04,
2025-06-05,
2025-06-06,
2025-06-09,
2025-06-10,
2025-06-11,
2025-06-12,
2025-06-13,
