date,target
2024-08-06,404.6094055175781
2024-08-07,416.1156005859375
2024-08-08,420.2780456542969
2024-08-09,427.5326232910156
2024-08-12,431.4472351074219
2024-08-13,430.14898681640625
2024-08-14,429.73272705078125
2024-08-15,429.8219299316406
2024-08-16,435.7484436035156
2024-08-19,437.4432067871094
2024-08-20,435.4015808105469
2024-08-21,435.5502624511719
2024-08-22,439.009033203125
2024-08-23,445.4211730957031
2024-08-26,438.008056640625
2024-08-27,438.9495849609375
2024-08-28,435.6195983886719
2024-08-29,426.3235168457031
2024-08-30,432.4482421875
2024-09-03,430.1787109375
2024-09-04,431.8734130859375
2024-09-05,431.4869079589844
2024-09-06,436.45208740234375
2024-09-09,441.1596374511719
2024-09-10,448.1862487792969
2024-09-11,447.29425048828125
2024-09-12,459.59332275390625
2024-09-13,456.4913024902344
2024-09-16,457.938232421875
2024-09-17,459.2365417480469
2024-09-18,458.9491271972656
2024-09-19,463.32958984375
2024-09-20,464.4296569824219
2024-09-23,465.6090393066406
2024-09-24,468.9093017578125
2024-09-25,476.04486083984375
2024-09-26,475.2520446777344
2024-09-27,482.58587646484375
2024-09-30,476.25299072265625
2024-10-01,479.4144592285156
2024-10-02,488.82952880859375
2024-10-03,486.97625732421875
2024-10-04,498.0067138671875
2024-10-07,499.8402099609375
2024-10-08,506.65869140625
2024-10-09,512.9420166015625
2024-10-10,516.7476196289062
2024-10-11,518.48193359375
2024-10-14,517.9666137695312
2024-10-15,514.9141845703125
2024-10-16,515.8159790039062
2024-10-17,499.701416015625
2024-10-18,499.9690246582031
2024-10-21,508.8092956542969
2024-10-22,511.6932678222656
2024-10-23,509.4435119628906
2024-10-24,505.7369689941406
2024-10-25,502.6448974609375
2024-10-28,503.5295104980469
2024-10-29,510.8450622558594
2024-10-30,564.001953125
2024-10-31,544.3016967773438
2024-11-01,548.6552734375
2024-11-04,560.5927124023438
2024-11-05,557.9188842773438
2024-11-06,556.5075073242188
2024-11-07,558.1475219726562
2024-11-08,559.0421142578125
2024-11-11,561.6264038085938
2024-11-12,559.161376953125
2024-11-13,558.0084228515625
2024-11-14,566.7651977539062
2024-11-15,568.6139526367188
2024-11-18,566.7651977539062
2024-11-19,570.542236328125
2024-11-20,568.4548950195312
2024-11-21,570.5023803710938
2024-11-22,561.9544067382812
2024-11-25,562.3023071289062
2024-11-26,558.0282592773438
2024-11-27,561.7953491210938
2024-11-29,558.157470703125
2024-12-02,550.484130859375
2024-12-03,543.0393676757812
2024-12-04,547.472412109375
2024-12-05,544.5203857421875
2024-12-06,546.438720703125
2024-12-09,546.915771484375
2024-12-10,538.58642578125
2024-12-11,520.7647705078125
2024-12-12,522.583740234375
2024-12-13,528.9052734375
2024-12-16,531.0025634765625
2024-12-17,535.5250244140625
2024-12-18,539.1132202148438
2024-12-19,532.712158203125
2024-12-20,527.3347778320312
2024-12-23,529.21337890625
2024-12-24,526.7583618164062
2024-12-26,532.6028442382812
2024-12-27,527.6032104492188
2024-12-30,525.6351928710938
2024-12-31,531.6983032226562
2025-01-02,512.3657836914062
2025-01-03,514.4630737304688
2025-01-06,523.4882202148438
2025-01-07,534.0042724609375
2025-01-08,543.1288452148438
2025-01-10,548.8540649414062
2025-01-13,555.3644409179688
2025-01-14,558.1376953125
2025-01-15,560.0062255859375
2025-01-16,560.17529296875
2025-01-17,557.988525390625
2025-01-21,568.3853759765625
2025-01-22,571.6554565429688
2025-01-23,544.5303344726562
2025-01-24,540.077392578125
2025-01-27,533.8750610351562
2025-01-28,532.1654663085938
2025-01-29,535.0379638671875
2025-01-30,538.3777465820312
2025-01-31,535.3461303710938
2025-02-03,527.432373046875
2025-02-04,527.0535888671875
2025-02-05,525.1199951171875
2025-02-06,537.95751953125
2025-02-07,544.1270751953125
2025-02-10,545.2532958984375
2025-02-11,547.62548828125
2025-02-12,539.2233276367188
2025-02-13,528.7280883789062
2025-02-14,529.2763061523438
2025-02-18,520.2760620117188
2025-02-19,523.5352783203125
2025-02-20,524.3326416015625
2025-02-21,535.5255737304688
2025-02-24,530.163330078125
2025-02-25,496.5248107910156
2025-02-26,507.4087219238281
2025-02-27,501.28900146484375
2025-02-28,497.69091796875
2025-03-03,478.7835693359375
2025-03-04,476.4712219238281
2025-03-05,478.8732604980469
2025-03-06,470.7302551269531
2025-03-07,484.22552490234375
2025-03-10,491.08282470703125
2025-03-11,487.3153076171875
2025-03-12,497.3819580078125
2025-03-13,491.4515686035156
2025-03-14,491.0130615234375
2025-03-17,506.4718322753906
2025-03-18,508.88385009765625
2025-03-19,503.4418640136719
2025-03-20,497.19256591796875
2025-03-21,480.6274719238281
2025-03-24,482.5111999511719
2025-03-25,487.0661315917969
2025-03-26,492.72735595703125
2025-03-27,454.3046875
2025-03-28,420.79571533203125
2025-03-31,426.5367126464844
2025-04-01,424.613037109375
2025-04-02,471.4378967285156
2025-04-03,455.0123291015625
2025-04-04,467.22186279296875
2025-04-07,472.8831481933594
2025-04-08,474.8665466308594
2025-04-09,461.6902160644531
2025-04-10,463.0257873535156
2025-04-11,449.6600646972656
2025-04-14,466.1055603027344
2025-04-15,470.2917175292969
2025-04-16,472.51434326171875
2025-04-17,464.4012145996094
2025-04-21,466.8331604003906
2025-04-22,470.0923767089844
2025-04-23,469.4644470214844
2025-04-24,468.97607421875
2025-04-25,482.8800048828125
2025-04-28,480.80999755859375
2025-04-29,475.6600036621094
2025-04-30,480.79998779296875
2025-05-01,489.0
2025-05-02,492.17999267578125
2025-05-05,515.719970703125
2025-05-06,519.6900024414062
2025-05-07,521.6699829101562
2025-05-08,519.5499877929688
2025-05-09,524.1099853515625
2025-05-12,522.239990234375
2025-05-13,518.8900146484375
2025-05-14,511.1199951171875
2025-05-15,508.2099914550781
2025-05-16,504.4599914550781
2025-05-19,517.489990234375
2025-05-20,510.1000061035156
2025-05-21,509.9200134277344
2025-05-22,509.239990234375
2025-05-23,510.1300048828125
2025-05-27,513.239990234375
2025-05-28,507.5199890136719
2025-05-29,508.3900146484375
2025-05-30,518.6300048828125
