date,target
2024-06-26,61.46316146850586
2024-06-27,60.940452575683594
2024-06-28,60.112003326416016
2024-07-01,60.18103790283203
2024-07-02,60.565673828125
2024-07-03,60.63471603393555
2024-07-05,60.35856628417969
2024-07-08,61.14756774902344
2024-07-09,61.26591491699219
2024-07-10,62.28175735473633
2024-07-11,62.853782653808594
2024-07-12,62.26203536987305
2024-07-15,60.36842727661133
2024-07-16,59.57942581176758
2024-07-17,59.24409866333008
2024-07-18,59.697776794433594
2024-07-19,59.7076416015625
2024-07-22,59.35259246826172
2024-07-23,59.44135284423828
2024-07-24,59.983787536621094
2024-07-25,58.56359100341797
2024-07-26,56.87709426879883
2024-07-29,55.40758514404297
2024-07-30,55.358272552490234
2024-07-31,55.33854675292969
2024-08-01,57.72527313232422
2024-08-02,57.6069221496582
