date,target
2024-08-07,254.2298126220703
2024-08-08,261.66790771484375
2024-08-09,261.7873840332031
2024-08-12,264.2468566894531
2024-08-13,260.7219543457031
2024-08-14,259.97515869140625
2024-08-15,257.48583984375
2024-08-16,262.87274169921875
2024-08-19,264.14727783203125
2024-08-20,263.0718688964844
2024-08-21,257.79449462890625
2024-08-22,255.91259765625
2024-08-23,251.82012939453125
2024-08-26,247.00079345703125
2024-08-27,246.62240600585938
2024-08-28,245.069091796875
2024-08-29,242.9282684326172
2024-08-30,244.7106170654297
2024-09-03,245.10891723632812
2024-09-04,248.50436401367188
2024-09-05,252.28811645507812
2024-09-06,253.48300170898438
2024-09-09,255.81300354003906
2024-09-10,254.100341796875
2024-09-11,251.74673461914062
2024-09-12,265.27001953125
2024-09-13,266.0778503417969
2024-09-16,263.4948425292969
2024-09-17,269.7080078125
2024-09-18,273.3481140136719
2024-09-19,275.01361083984375
2024-09-20,275.8912353515625
2024-09-23,272.9691467285156
2024-09-24,270.1368408203125
2024-09-25,278.7235412597656
2024-09-26,280.149658203125
2024-09-27,286.9711608886719
2024-09-30,283.79974365234375
2024-10-01,290.7807922363281
2024-10-02,287.14068603515625
2024-10-03,289.38458251953125
2024-10-04,287.3202209472656
2024-10-07,290.85064697265625
2024-10-08,287.56951904296875
2024-10-09,290.0727233886719
2024-10-10,290.322021484375
2024-10-11,292.1470947265625
2024-10-14,290.5015869140625
2024-10-15,287.549560546875
2024-10-16,283.6601257324219
2024-10-17,285.9838562011719
2024-10-18,289.673828125
2024-10-21,292.9748229980469
2024-10-22,298.08099365234375
2024-10-23,295.59771728515625
2024-10-24,290.58135986328125
2024-10-25,293.92230224609375
2024-10-28,297.203369140625
2024-10-29,296.68475341796875
2024-10-30,306.0693054199219
2024-10-31,309.9388122558594
2024-11-01,321.0785827636719
2024-11-04,340.8050537109375
2024-11-05,340.22662353515625
2024-11-06,340.7950439453125
2024-11-07,330.7523193359375
2024-11-08,324.379638671875
2024-11-11,321.37774658203125
2024-11-12,322.5545654296875
2024-11-13,324.8184509277344
2024-11-14,334.87115478515625
2024-11-15,341.09423828125
2024-11-18,338.192138671875
2024-11-19,342.2510986328125
2024-11-20,329.11676025390625
2024-11-21,329.0968017578125
2024-11-22,330.11407470703125
2024-11-25,330.53289794921875
2024-11-26,366.874267578125
2024-11-27,360.40185546875
2024-11-29,361.0101623535156
2024-12-02,350.618408203125
2024-12-03,347.8758544921875
2024-12-04,353.8895263671875
2024-12-05,357.0609130859375
2024-12-06,353.3509826660156
2024-12-09,356.2630920410156
2024-12-10,350.02001953125
2024-12-11,336.7009582519531
2024-12-12,335.7025451660156
2024-12-13,343.1108703613281
2024-12-16,342.362060546875
2024-12-17,343.8896484375
2024-12-18,341.18389892578125
2024-12-19,337.9190673828125
2024-12-20,335.2132873535156
2024-12-23,333.80548095703125
2024-12-24,330.1412658691406
2024-12-26,332.37774658203125
2024-12-27,330.011474609375
2024-12-30,324.4202575683594
2024-12-31,326.38714599609375
2025-01-02,317.35137939453125
2025-01-03,318.5694580078125
2025-01-06,323.0324401855469
2025-01-07,320.6561584472656
2025-01-08,319.49798583984375
2025-01-10,324.05084228515625
2025-01-13,326.3272399902344
2025-01-14,332.0981750488281
2025-01-15,334.1349792480469
2025-01-16,333.356201171875
2025-01-17,346.55548095703125
2025-01-21,359.38531494140625
2025-01-22,353.44464111328125
2025-01-23,343.031005859375
2025-01-24,341.1639404296875
2025-01-27,338.7077941894531
2025-01-28,343.6001281738281
2025-01-29,347.3841552734375
2025-01-30,330.291015625
2025-01-31,325.3188171386719
2025-02-03,326.68670654296875
2025-02-04,323.8910827636719
2025-02-05,325.6083679199219
2025-02-06,329.3325500488281
2025-02-07,326.0277404785156
2025-02-10,328.44390869140625
2025-02-11,324.0208740234375
2025-02-12,317.9304504394531
2025-02-13,309.31396484375
2025-02-14,307.8363037109375
2025-02-18,305.400146484375
2025-02-19,306.84783935546875
2025-02-20,294.4373474121094
2025-02-21,297.38275146484375
2025-02-24,292.6002502441406
2025-02-25,286.88922119140625
2025-02-26,291.511962890625
2025-02-27,285.6012268066406
2025-02-28,282.44622802734375
2025-03-03,272.47186279296875
2025-03-04,276.6153564453125
2025-03-05,284.133544921875
2025-03-06,271.3136901855469
2025-03-07,278.961669921875
2025-03-10,280.3095703125
2025-03-11,278.2927551269531
2025-03-12,278.95172119140625
2025-03-13,278.5922546386719
2025-03-14,280.17974853515625
2025-03-17,285.5113830566406
2025-03-18,288.1572265625
2025-03-19,280.5491638183594
2025-03-20,277.3741760253906
2025-03-21,269.5464782714844
2025-03-24,267.9389953613281
2025-03-25,269.776123046875
2025-03-26,271.114013671875
2025-03-27,254.82958984375
2025-03-28,240.38229370117188
2025-03-31,243.82688903808594
2025-04-01,243.60723876953125
2025-04-02,264.7540283203125
2025-04-03,255.1199951171875
2025-04-04,255.0
2025-04-07,254.5500030517578
2025-04-08,254.92999267578125
2025-04-09,249.83999633789062
2025-04-10,247.25999450683594
2025-04-11,236.25999450683594
2025-04-14,243.38999938964844
2025-04-15,250.47999572753906
2025-04-16,264.70001220703125
2025-04-17,267.8500061035156
2025-04-21,265.6400146484375
2025-04-22,267.760009765625
2025-04-23,268.7099914550781
2025-04-24,269.3299865722656
2025-04-25,275.0799865722656
2025-04-28,272.6300048828125
2025-04-29,273.3599853515625
2025-04-30,278.2300109863281
2025-05-01,279.739990234375
2025-05-02,275.4200134277344
2025-05-05,288.82000732421875
2025-05-06,289.1700134277344
2025-05-07,290.739990234375
2025-05-08,290.760009765625
2025-05-09,291.1499938964844
2025-05-12,287.6300048828125
2025-05-13,288.05999755859375
2025-05-14,282.2799987792969
2025-05-15,283.4200134277344
2025-05-16,273.1300048828125
2025-05-19,277.19000244140625
2025-05-20,276.0299987792969
2025-05-21,266.9200134277344
2025-05-22,265.3699951171875
2025-05-23,261.6199951171875
2025-05-27,264.4700012207031
2025-05-28,263.1700134277344
2025-05-29,267.1400146484375
2025-05-30,274.510009765625
