date,target
2024-08-07,315.620361328125
2024-08-08,320.8506164550781
2024-08-09,322.6170959472656
2024-08-12,325.1038818359375
2024-08-13,326.0216369628906
2024-08-14,329.2091369628906
2024-08-15,326.2190246582031
2024-08-16,328.8834533691406
2024-08-19,332.3472595214844
2024-08-20,335.89990234375
2024-08-21,332.94927978515625
2024-08-22,335.7321472167969
2024-08-23,337.44921875
2024-08-26,337.3801574707031
2024-08-27,339.4623718261719
2024-08-28,336.4426574707031
2024-08-29,335.36700439453125
2024-08-30,337.3110656738281
2024-09-03,343.1235656738281
2024-09-04,345.6991882324219
2024-09-05,345.28472900390625
2024-09-06,344.978759765625
2024-09-09,349.4590759277344
2024-09-10,332.6038513183594
2024-09-11,331.75518798828125
2024-09-12,330.8275451660156
2024-09-13,331.7946472167969
2024-09-16,334.7452697753906
2024-09-17,335.14990234375
2024-09-18,332.61370849609375
2024-09-19,351.1268005371094
2024-09-20,345.09722900390625
2024-09-23,348.8275146484375
2024-09-24,347.34722900390625
2024-09-25,351.6004943847656
2024-09-26,356.4853210449219
2024-09-27,357.47216796875
2024-09-30,352.103759765625
2024-10-01,355.6366882324219
2024-10-02,360.2747802734375
2024-10-03,357.7679443359375
2024-10-04,357.4409484863281
2024-10-07,361.2656555175781
2024-10-08,365.2885437011719
2024-10-09,368.8555908203125
2024-10-10,371.71917724609375
2024-10-11,373.41351318359375
2024-10-14,372.59112548828125
2024-10-15,368.3899230957031
2024-10-16,367.240478515625
2024-10-17,360.8990478515625
2024-10-18,357.5003967285156
2024-10-21,358.015625
2024-10-22,359.71990966796875
2024-10-23,343.4005432128906
2024-10-24,341.66656494140625
2024-10-25,342.5087890625
2024-10-28,340.75494384765625
2024-10-29,342.3304138183594
2024-10-30,352.87310791015625
2024-10-31,357.4112243652344
2024-11-01,352.2785949707031
2024-11-04,354.03240966796875
2024-11-05,357.3121337890625
2024-11-06,366.834228515625
2024-11-07,358.7587890625
2024-11-08,350.3365173339844
2024-11-11,349.56365966796875
2024-11-12,350.7130432128906
2024-11-13,353.8045349121094
2024-11-14,357.74810791015625
2024-11-15,355.3799743652344
2024-11-18,357.9859313964844
2024-11-19,359.858642578125
2024-11-20,358.84796142578125
2024-11-21,359.0560302734375
2024-11-22,358.0751037597656
2024-11-25,349.3159484863281
2024-11-26,356.7374267578125
2024-11-27,354.8548278808594
2024-11-29,359.3830261230469
2024-12-02,356.2122802734375
2024-12-03,359.5811767578125
2024-12-04,360.5126037597656
2024-12-05,356.8860778808594
2024-12-06,355.3997802734375
2024-12-09,353.7945861816406
2024-12-10,354.03240966796875
2024-12-11,344.4310302734375
2024-12-12,368.7565002441406
2024-12-13,363.0194396972656
2024-12-16,355.48895263671875
2024-12-17,358.32281494140625
2024-12-18,357.1337890625
2024-12-19,352.9226379394531
2024-12-20,349.2663879394531
2024-12-23,348.57281494140625
2024-12-24,345.6299743652344
2024-12-26,350.61395263671875
2024-12-27,348.11700439453125
2024-12-30,353.1307373046875
2024-12-31,354.4584655761719
2025-01-02,346.5910949707031
2025-01-03,345.947021484375
2025-01-06,345.7983703613281
2025-01-07,346.5316467285156
2025-01-08,348.8302307128906
2025-01-10,350.8502197265625
2025-01-13,354.66131591796875
2025-01-14,357.3380126953125
2025-01-15,361.4675598144531
2025-01-16,360.62176513671875
2025-01-17,371.3087463378906
2025-01-21,376.5229187011719
2025-01-22,372.572509765625
2025-01-23,378.8712463378906
2025-01-24,383.050537109375
2025-01-27,383.3092346191406
2025-01-28,389.6876220703125
2025-01-29,396.284912109375
2025-01-30,385.4287414550781
2025-01-31,384.0754699707031
2025-02-03,384.9809875488281
2025-02-04,388.0855712890625
2025-02-05,386.911376953125
2025-02-06,387.6079406738281
2025-02-07,386.0854797363281
2025-02-10,385.64764404296875
2025-02-11,388.2945251464844
2025-02-12,382.9410705566406
2025-02-13,362.462646484375
2025-02-14,362.1143493652344
2025-02-18,361.15911865234375
2025-02-19,356.581787109375
2025-02-20,355.1091003417969
2025-02-21,346.7803955078125
2025-02-24,343.2876892089844
2025-02-25,344.0738220214844
2025-02-26,346.5415954589844
2025-02-27,340.15325927734375
2025-02-28,340.4915771484375
2025-03-03,333.6455078125
2025-03-04,326.1725769042969
2025-03-05,322.7296447753906
2025-03-06,315.5054931640625
2025-03-07,317.2468566894531
2025-03-10,324.10284423828125
2025-03-11,322.470947265625
2025-03-12,322.86895751953125
2025-03-13,299.42523193359375
2025-03-14,303.8134765625
2025-03-17,305.6642761230469
2025-03-18,307.37579345703125
2025-03-19,309.6246337890625
2025-03-20,307.00762939453125
2025-03-21,302.8283386230469
2025-03-24,310.50030517578125
2025-03-25,312.0326843261719
2025-03-26,314.76910400390625
2025-03-27,299.9725036621094
2025-03-28,283.6534118652344
2025-03-31,283.3150939941406
2025-04-01,280.0015563964844
2025-04-02,298.4599914550781
2025-04-03,285.2200012207031
2025-04-04,284.3399963378906
2025-04-07,289.7900085449219
2025-04-08,288.6600036621094
2025-04-09,285.239990234375
2025-04-10,282.3500061035156
2025-04-11,279.2300109863281
2025-04-14,283.9599914550781
2025-04-15,288.1600036621094
2025-04-16,291.4100036621094
2025-04-17,293.3900146484375
2025-04-21,293.25
2025-04-22,298.4700012207031
2025-04-23,299.1499938964844
2025-04-24,300.5299987792969
2025-04-25,305.3299865722656
2025-04-28,307.7099914550781
2025-04-29,303.79998779296875
2025-04-30,306.0899963378906
2025-05-01,308.8800048828125
2025-05-02,307.8999938964844
2025-05-05,322.0899963378906
2025-05-06,322.5299987792969
2025-05-07,320.4100036621094
2025-05-08,323.2099914550781
2025-05-09,317.69000244140625
2025-05-12,319.3900146484375
2025-05-13,320.17999267578125
2025-05-14,317.7200012207031
2025-05-15,316.45001220703125
2025-05-16,309.5799865722656
2025-05-19,315.42999267578125
2025-05-20,315.989990234375
2025-05-21,317.7300109863281
2025-05-22,316.82000732421875
2025-05-23,314.4700012207031
2025-05-27,312.8999938964844
2025-05-28,316.3999938964844
2025-05-29,315.3800048828125
2025-05-30,317.6499938964844
